January - December 2014 Contiguous U.S. County Average Temperature
Units: Degrees Fahrenheit
Missing: -99
Period of Record: 128 Years
ID,Name,State,Value,Rank,Anomaly (1901-2000 base period),1901-2000 Mean
GA-189,"McDuffie County",Georgia,62.7,74,0.3,62.3
GA-191,"McIntosh County",Georgia,66.8,48,0,66.8
GA-193,"Macon County",Georgia,63.2,28,-0.7,63.9
GA-195,"Madison County",Georgia,60.1,32,-0.5,60.5
GA-197,"Marion County",Georgia,62.5,13,-1.1,63.5
GA-199,"Meriwether County",Georgia,61.1,32,-0.5,61.6
GA-201,"Miller County",Georgia,65.1,13,-1.2,66.3
GA-205,"Mitchell County",Georgia,64.6,6,-1.5,66.1
GA-207,"Monroe County",Georgia,61.6,26,-0.8,62.4
GA-209,"Montgomery County",Georgia,65,42,-0.2,65.2
GA-211,"Morgan County",Georgia,61.5,50,-0,61.5
GA-213,"Murray County",Georgia,57.9,15,-1.2,59
GA-215,"Muscogee County",Georgia,62.6,12,-1.2,63.8
GA-217,"Newton County",Georgia,60.8,32,-0.5,61.2
GA-219,"Oconee County",Georgia,61,43,-0.2,61.2
GA-221,"Oglethorpe County",Georgia,61.1,54,0.1,61.1
GA-223,"Paulding County",Georgia,59.7,45,-0.2,59.8
GA-225,"Peach County",Georgia,62.6,16,-0.9,63.6
GA-227,"Pickens County",Georgia,57.1,13,-1.3,58.4
GA-229,"Pierce County",Georgia,66.1,45,-0.1,66.1
GA-231,"Pike County",Georgia,61.4,29,-0.5,61.9
GA-233,"Polk County",Georgia,59.6,37,-0.5,60
GA-235,"Pulaski County",Georgia,64.3,38,-0.3,64.6
GA-237,"Putnam County",Georgia,62.4,59,0.1,62.3
GA-239,"Quitman County",Georgia,64.2,32,-0.6,64.8
GA-241,"Rabun County",Georgia,55.4,23,-0.7,56.2
GA-243,"Randolph County",Georgia,64.3,33,-0.5,64.8
GA-245,"Richmond County",Georgia,63.5,53,0.1,63.3
GA-247,"Rockdale County",Georgia,60.5,30,-0.5,61
GA-249,"Schley County",Georgia,63,23,-0.8,63.8
GA-251,"Screven County",Georgia,64.1,42,-0,64.1
GA-253,"Seminole County",Georgia,65.9,23,-0.9,66.7
GA-255,"Spalding County",Georgia,61.3,32,-0.6,61.9
GA-257,"Stephens County",Georgia,59.6,27,-0.6,60.2
GA-259,"Stewart County",Georgia,63.4,25,-0.8,64.2
GA-261,"Sumter County",Georgia,63.8,30,-0.6,64.5
GA-263,"Talbot County",Georgia,61.7,15,-1.1,62.7
GA-265,"Taliaferro County",Georgia,62.5,88,0.6,61.9
GA-267,"Tattnall County",Georgia,65.8,50,-0,65.8
GA-269,"Taylor County",Georgia,62.3,15,-1,63.3
GA-271,"Telfair County",Georgia,65.2,47,-0.1,65.3
GA-273,"Terrell County",Georgia,64.2,25,-0.8,65
GA-275,"Thomas County",Georgia,65.4,21,-0.8,66.2
GA-277,"Tift County",Georgia,64.4,19,-0.9,65.2
GA-279,"Toombs County",Georgia,65.2,40,-0.2,65.5
GA-281,"Towns County",Georgia,54.6,29,-0.6,55.2
GA-283,"Treutlen County",Georgia,64.7,48,-0.2,64.8
GA-285,"Troup County",Georgia,61.2,33,-0.5,61.6
GA-287,"Turner County",Georgia,64.3,37,-0.5,64.7
GA-289,"Twiggs County",Georgia,63.2,25,-0.7,64
GA-291,"Union County",Georgia,54.7,24,-0.7,55.4
GA-293,"Upson County",Georgia,61.6,22,-0.8,62.5
GA-295,"Walker County",Georgia,58.2,24,-0.8,59
GA-297,"Walton County",Georgia,60.4,32,-0.4,60.8
GA-299,"Ware County",Georgia,66.6,71,0.2,66.4
GA-301,"Warren County",Georgia,62.6,76,0.3,62.3
GA-303,"Washington County",Georgia,63.3,36,-0.3,63.6
GA-305,"Wayne County",Georgia,66.1,49,-0,66.2
GA-307,"Webster County",Georgia,63.4,28,-0.8,64.2
GA-309,"Wheeler County",Georgia,65.1,48,-0.1,65.2
GA-311,"White County",Georgia,56.8,26,-0.7,57.5
GA-313,"Whitfield County",Georgia,58.6,24,-0.9,59.4
GA-315,"Wilcox County",Georgia,64.7,49,-0,64.7
GA-317,"Wilkes County",Georgia,62.3,87,0.7,61.6
GA-319,"Wilkinson County",Georgia,63.6,34,-0.4,64
GA-321,"Worth County",Georgia,64.3,22,-0.9,65.2
ID-001,"Ada County",Idaho,52.9,118,1.9,51
ID-003,"Adams County",Idaho,45.4,126,2.5,42.9
ID-005,"Bannock County",Idaho,46.3,120,2.3,44
ID-007,"Bear Lake County",Idaho,42,120,2.7,39.3
ID-009,"Benewah County",Idaho,46.9,119,2.2,44.7
ID-011,"Bingham County",Idaho,46.2,122,2.8,43.4
ID-013,"Blaine County",Idaho,44.3,126,3.1,41.1
ID-015,"Boise County",Idaho,45,123,2.3,42.7
ID-017,"Bonner County",Idaho,44.4,113,1.8,42.6
ID-019,"Bonneville County",Idaho,43.3,121,2.4,40.9
ID-021,"Boundary County",Idaho,41.8,102,1.7,40.2
ID-023,"Butte County",Idaho,43.9,125,3.3,40.6
ID-025,"Camas County",Idaho,43.2,125,3,40.2
ID-027,"Canyon County",Idaho,53.4,122,2.1,51.2
ID-029,"Caribou County",Idaho,42.8,115,2,40.9
ID-031,"Cassia County",Idaho,47.9,122,2.8,45.1
ID-033,"Clark County",Idaho,41.1,117,2.2,39
ID-035,"Clearwater County",Idaho,44.9,118,1.8,43
ID-037,"Custer County",Idaho,39.9,125,2.8,37.1
ID-039,"Elmore County",Idaho,49.1,125,3.1,46
ID-041,"Franklin County",Idaho,45.7,119,2.7,43
ID-043,"Fremont County",Idaho,40.7,120,2.3,38.5
ID-045,"Gem County",Idaho,50.4,120,2,48.4
ID-047,"Gooding County",Idaho,50.3,122,2.8,47.5
ID-049,"Idaho County",Idaho,43,120,2.1,40.9
ID-051,"Jefferson County",Idaho,45.3,124,3.2,42.1
ID-053,"Jerome County",Idaho,50.8,123,3.3,47.5
ID-055,"Kootenai County",Idaho,46.5,113,1.9,44.6
ID-057,"Latah County",Idaho,47.5,119,2.2,45.4
ID-059,"Lemhi County",Idaho,40.6,121,2.4,38.2
ID-061,"Lewis County",Idaho,46.7,116,1.8,44.9
ID-063,"Lincoln County",Idaho,48.8,124,3.6,45.2
ID-065,"Madison County",Idaho,43.8,121,2.3,41.4
ID-067,"Minidoka County",Idaho,48.6,123,3.4,45.2
ID-069,"Nez Perce County",Idaho,50,118,2,48
ID-071,"Oneida County",Idaho,47.3,122,2.4,44.9
ID-073,"Owyhee County",Idaho,49.7,126,2.9,46.8
ID-075,"Payette County",Idaho,52.7,124,2.3,50.4
ID-077,"Power County",Idaho,47.5,122,2.8,44.8
ID-079,"Shoshone County",Idaho,43.6,113,1.8,41.8
ID-081,"Teton County",Idaho,40.6,116,2,38.6
ID-083,"Twin Falls County",Idaho,49.6,123,2.8,46.8
ID-085,"Valley County",Idaho,40.7,123,2.5,38.2
ID-087,"Washington County",Idaho,49.6,125,2.4,47.2
IL-001,"Adams County",Illinois,50,3,-2.4,52.4
IL-003,"Alexander County",Illinois,55.4,12,-1.4,56.8
IL-005,"Bond County",Illinois,52,8,-2,54
IL-007,"Boone County",Illinois,44.4,2,-2.9,47.2
IL-009,"Brown County",Illinois,49.8,4,-2.3,52.1
IL-011,"Bureau County",Illinois,45.9,3,-3,48.9
IL-013,"Calhoun County",Illinois,51.8,6,-2,53.8
IL-015,"Carroll County",Illinois,45.2,7,-2.1,47.3
IL-017,"Cass County",Illinois,49.6,2,-2.6,52.2
IL-019,"Champaign County",Illinois,49.1,10,-1.8,50.9
IL-021,"Christian County",Illinois,50.4,6,-2.1,52.5
IL-023,"Clark County",Illinois,50.7,7,-2,52.7
IL-025,"Clay County",Illinois,51.9,7,-2,53.9
IL-027,"Clinton County",Illinois,52.7,8,-1.9,54.6
IL-029,"Coles County",Illinois,50.1,7,-2.1,52.2
IL-031,"Cook County",Illinois,47,10,-1.8,48.8
IL-033,"Crawford County",Illinois,51.5,8,-2.1,53.6
IL-035,"Cumberland County",Illinois,50.6,6,-2.2,52.8
IL-037,"DeKalb County",Illinois,45.3,4,-2.5,47.8
IL-039,"De Witt County",Illinois,48.9,8,-1.9,50.8
IL-041,"Douglas County",Illinois,49.8,10,-1.8,51.6
IL-043,"DuPage County",Illinois,46.5,9,-1.9,48.5
IL-045,"Edgar County",Illinois,49.7,6,-2.2,51.9
IL-047,"Edwards County",Illinois,53.3,9,-1.6,54.9
IL-049,"Effingham County",Illinois,50.9,6,-2.2,53.1
IL-051,"Fayette County",Illinois,51.4,8,-2.1,53.5
IL-053,"Ford County",Illinois,48,6,-2.1,50.1
IL-055,"Franklin County",Illinois,53.6,10,-1.7,55.2
IL-057,"Fulton County",Illinois,48.7,3,-2.6,51.3
IL-059,"Gallatin County",Illinois,54.3,6,-1.8,56.1
IL-061,"Greene County",Illinois,51.1,3,-2.5,53.5
IL-063,"Grundy County",Illinois,47.2,5,-2.1,49.3
IL-065,"Hamilton County",Illinois,53.7,10,-1.6,55.2
IL-067,"Hancock County",Illinois,48.9,2,-2.8,51.7
IL-069,"Hardin County",Illinois,54.5,7,-1.8,56.3
IL-071,"Henderson County",Illinois,47.7,2,-2.9,50.6
IL-073,"Henry County",Illinois,46.7,3,-2.4,49.1
IL-075,"Iroquois County",Illinois,47.6,4,-2.4,50
IL-077,"Jackson County",Illinois,53.8,10,-1.6,55.4
IL-079,"Jasper County",Illinois,51.3,7,-2.2,53.5
IL-081,"Jefferson County",Illinois,52.8,7,-2,54.8
IL-083,"Jersey County",Illinois,52,5,-2.1,54
IL-085,"Jo Daviess County",Illinois,44.5,6,-2.3,46.8
IL-087,"Johnson County",Illinois,54.6,14,-1.4,56
IL-089,"Kane County",Illinois,45.5,4,-2.4,48
IL-091,"Kankakee County",Illinois,47.1,5,-2.5,49.6
IL-093,"Kendall County",Illinois,46.6,5,-2.3,48.9
IL-095,"Knox County",Illinois,47.2,3,-2.6,49.9
IL-097,"Lake County",Illinois,45.2,4,-2.4,47.6
IL-099,"LaSalle County",Illinois,46.8,6,-2.3,49.1
IL-101,"Lawrence County",Illinois,52.2,6,-2.1,54.4
IL-103,"Lee County",Illinois,45.4,3,-2.6,48.1
IL-105,"Livingston County",Illinois,47.8,8,-1.9,49.6
IL-107,"Logan County",Illinois,49.5,4,-2.1,51.6
IL-109,"McDonough County",Illinois,48.2,2,-2.9,51.1
IL-111,"McHenry County",Illinois,44.3,2,-2.8,47.1
IL-113,"McLean County",Illinois,48.4,13,-1.6,50
IL-115,"Macon County",Illinois,49.3,3,-2.3,51.7
IL-117,"Macoupin County",Illinois,50.9,4,-2.3,53.2
IL-119,"Madison County",Illinois,53.1,10,-1.5,54.6
IL-121,"Marion County",Illinois,51.9,7,-2.2,54.1
IL-123,"Marshall County",Illinois,47.4,4,-2.4,49.8
IL-125,"Mason County",Illinois,49.7,5,-2.3,52
IL-127,"Massac County",Illinois,55.6,17,-1.2,56.8
IL-129,"Menard County",Illinois,49.8,3,-2.2,52.1
IL-131,"Mercer County",Illinois,47,2,-2.8,49.8
IL-133,"Monroe County",Illinois,54.7,34,-0.7,55.4
IL-135,"Montgomery County",Illinois,51.1,8,-2,53
IL-137,"Morgan County",Illinois,50.1,5,-2.3,52.3
IL-139,"Moultrie County",Illinois,49.6,3,-2.4,52
IL-141,"Ogle County",Illinois,45.2,5,-2.4,47.6
IL-143,"Peoria County",Illinois,49,17,-1.3,50.4
IL-145,"Perry County",Illinois,53.4,9,-1.6,55
IL-147,"Piatt County",Illinois,49.3,12,-1.8,51.1
IL-149,"Pike County",Illinois,50.9,6,-2,52.9
IL-151,"Pope County",Illinois,54.8,13,-1.5,56.2
IL-153,"Pulaski County",Illinois,55.5,13,-1.3,56.8
IL-155,"Putnam County",Illinois,46.8,3,-2.9,49.8
IL-157,"Randolph County",Illinois,53.8,14,-1.4,55.2
IL-159,"Richland County",Illinois,52.1,8,-2.2,54.2
IL-161,"Rock Island County",Illinois,46.9,4,-2.5,49.3
IL-163,"St. Clair County",Illinois,54.1,18,-1.1,55.2
IL-165,"Saline County",Illinois,54.1,9,-1.6,55.8
IL-167,"Sangamon County",Illinois,50.2,5,-2.1,52.3
IL-169,"Schuyler County",Illinois,48.9,2,-3,51.9
IL-171,"Scott County",Illinois,50.6,5,-2.2,52.9
IL-173,"Shelby County",Illinois,50.1,4,-2.5,52.6
IL-175,"Stark County",Illinois,46.8,3,-2.7,49.4
IL-177,"Stephenson County",Illinois,44.7,9,-2,46.7
IL-179,"Tazewell County",Illinois,49.3,15,-1.5,50.8
IL-181,"Union County",Illinois,54.2,8,-1.6,55.8
IL-183,"Vermilion County",Illinois,48.8,3,-2.3,51.1
IL-185,"Wabash County",Illinois,53.1,8,-1.9,54.9
IL-187,"Warren County",Illinois,47.1,2,-2.9,50.1
IL-189,"Washington County",Illinois,52.8,8,-2,54.8
IL-191,"Wayne County",Illinois,53,9,-1.6,54.7
IL-193,"White County",Illinois,54.1,12,-1.5,55.6
IL-195,"Whiteside County",Illinois,46.3,8,-2.2,48.4
IL-197,"Will County",Illinois,46.9,5,-2.3,49.3
IL-199,"Williamson County",Illinois,53.8,9,-1.7,55.4
IL-201,"Winnebago County",Illinois,44.9,4,-2.5,47.4
IL-203,"Woodford County",Illinois,48.1,12,-1.7,49.7
IN-001,"Adams County",Indiana,47.7,6,-1.8,49.5
IN-003,"Allen County",Indiana,47.1,6,-2.2,49.3
IN-005,"Bartholomew County",Indiana,51.1,7,-1.8,52.9
IN-007,"Benton County",Indiana,47.5,6,-2.3,49.8
IN-009,"Blackford County",Indiana,48.2,6,-2.1,50.4
IN-011,"Boone County",Indiana,48,6,-2.2,50.2
IN-013,"Brown County",Indiana,50.3,8,-1.9,52.2
IN-015,"Carroll County",Indiana,47.8,4,-2.4,50.2
IN-017,"Cass County",Indiana,47.6,5,-2.2,49.8
IN-019,"Clark County",Indiana,53.6,29,-0.7,54.3
IN-021,"Clay County",Indiana,50.4,10,-1.8,52.2
IN-023,"Clinton County",Indiana,47.8,5,-2.3,50.1
IN-025,"Crawford County",Indiana,52.9,13,-1.5,54.4
IN-027,"Daviess County",Indiana,52,8,-1.7,53.6
IN-029,"Dearborn County",Indiana,51.3,10,-1.5,52.7
IN-031,"Decatur County",Indiana,50.2,5,-2.1,52.3
IN-033,"DeKalb County",Indiana,46.3,6,-2.2,48.5
IN-035,"Delaware County",Indiana,48.6,8,-2,50.6
IN-037,"Dubois County",Indiana,52.7,11,-1.6,54.2
IN-039,"Elkhart County",Indiana,46.6,12,-1.6,48.1
IN-041,"Fayette County",Indiana,49.6,9,-1.5,51.1
IN-043,"Floyd County",Indiana,53.8,33,-0.7,54.5
IN-045,"Fountain County",Indiana,48.5,3,-2.4,50.9
IN-047,"Franklin County",Indiana,50.2,9,-1.7,51.9
IN-049,"Fulton County",Indiana,47,7,-1.9,48.9
IN-051,"Gibson County",Indiana,53.5,9,-1.5,55
IN-053,"Grant County",Indiana,47.9,3,-2.5,50.4
IN-055,"Greene County",Indiana,50.9,9,-1.6,52.5
IN-057,"Hamilton County",Indiana,48.6,6,-2.2,50.8
IN-059,"Hancock County",Indiana,49.3,6,-2,51.3
IN-061,"Harrison County",Indiana,53.7,26,-0.9,54.6
IN-063,"Hendricks County",Indiana,48.3,1,-2.6,50.9
IN-065,"Henry County",Indiana,48.6,9,-1.8,50.4
IN-067,"Howard County",Indiana,47.8,5,-2.4,50.2
IN-069,"Huntington County",Indiana,47.3,4,-2.6,49.8
IN-071,"Jackson County",Indiana,51.7,9,-1.6,53.3
IN-073,"Jasper County",Indiana,47.5,8,-1.9,49.4
IN-075,"Jay County",Indiana,48.2,9,-1.8,50
IN-077,"Jefferson County",Indiana,52.4,15,-1.2,53.6
IN-079,"Jennings County",Indiana,51.7,10,-1.6,53.3
IN-081,"Johnson County",Indiana,49.7,5,-2.1,51.8
IN-083,"Knox County",Indiana,52.3,8,-1.9,54.2
IN-085,"Kosciusko County",Indiana,46.7,7,-2,48.7
IN-087,"LaGrange County",Indiana,46.1,7,-2,48
IN-089,"Lake County",Indiana,46.8,5,-2.3,49.1
IN-091,"LaPorte County",Indiana,46.3,6,-2.4,48.7
IN-093,"Lawrence County",Indiana,51.2,9,-1.7,52.9
IN-095,"Madison County",Indiana,48.8,8,-2.1,50.8
IN-097,"Marion County",Indiana,49.1,2,-2.5,51.5
IN-099,"Marshall County",Indiana,46.5,7,-1.8,48.3
IN-101,"Martin County",Indiana,51.7,10,-1.5,53.2
IN-103,"Miami County",Indiana,47.7,4,-2.3,49.9
IN-105,"Monroe County",Indiana,50.2,8,-1.9,52
IN-107,"Montgomery County",Indiana,48,5,-2.4,50.4
IN-109,"Morgan County",Indiana,49.6,5,-2.3,51.9
IN-111,"Newton County",Indiana,47.5,7,-2.1,49.6
IN-113,"Noble County",Indiana,46.3,6,-2.1,48.3
IN-115,"Ohio County",Indiana,52.2,18,-1.2,53.3
IN-117,"Orange County",Indiana,52.1,12,-1.5,53.5
IN-119,"Owen County",Indiana,50.2,8,-1.8,52
IN-121,"Parke County",Indiana,49.4,7,-2.2,51.6
IN-123,"Perry County",Indiana,53.8,10,-1.5,55.3
IN-125,"Pike County",Indiana,52.8,9,-1.6,54.4
IN-127,"Porter County",Indiana,46.4,6,-2.4,48.8
IN-129,"Posey County",Indiana,54.4,8,-1.7,56
IN-131,"Pulaski County",Indiana,47.1,7,-2,49.1
IN-133,"Putnam County",Indiana,48.8,4,-2.4,51.2
IN-135,"Randolph County",Indiana,48.3,9,-1.6,49.9
IN-137,"Ripley County",Indiana,50.7,8,-1.7,52.4
IN-139,"Rush County",Indiana,49.7,9,-1.7,51.4
IN-141,"St. Joseph County",Indiana,46.4,9,-1.8,48.2
IN-143,"Scott County",Indiana,52.6,15,-1.1,53.7
IN-145,"Shelby County",Indiana,50.3,7,-1.8,52.2
IN-147,"Spencer County",Indiana,54.3,13,-1.4,55.7
IN-149,"Starke County",Indiana,46.6,6,-2.1,48.8
IN-151,"Steuben County",Indiana,45.5,6,-2.2,47.7
IN-153,"Sullivan County",Indiana,51.3,9,-1.7,53.1
IN-155,"Switzerland County",Indiana,52.5,16,-1.1,53.6
IN-157,"Tippecanoe County",Indiana,47.8,3,-2.5,50.4
IN-159,"Tipton County",Indiana,48.1,5,-2.2,50.3
IN-161,"Union County",Indiana,49.7,10,-1.4,51.1
IN-163,"Vanderburgh County",Indiana,54.6,16,-1.3,55.9
IN-165,"Vermillion County",Indiana,49.5,4,-2.3,51.8
IN-167,"Vigo County",Indiana,50.7,9,-1.8,52.5
IN-169,"Wabash County",Indiana,47.4,4,-2.6,49.9
IN-171,"Warren County",Indiana,48.1,3,-2.5,50.5
IN-173,"Warrick County",Indiana,54.1,16,-1.2,55.3
IN-175,"Washington County",Indiana,52.2,21,-1.1,53.3
IN-177,"Wayne County",Indiana,48.9,10,-1.4,50.3
IN-179,"Wells County",Indiana,47.6,5,-2.2,49.8
IN-181,"White County",Indiana,47.6,6,-2.2,49.7
IN-183,"Whitley County",Indiana,46.5,4,-2.5,49
IA-001,"Adair County",Iowa,46.8,18,-1.6,48.5
IA-003,"Adams County",Iowa,47.7,22,-1.3,49
IA-005,"Allamakee County",Iowa,43,7,-2.3,45.3
IA-007,"Appanoose County",Iowa,47.8,4,-2.5,50.3
IA-009,"Audubon County",Iowa,45.8,13,-1.8,47.6
IA-011,"Benton County",Iowa,44.3,2,-3,47.3
IA-013,"Black Hawk County",Iowa,43.9,3,-2.7,46.6
IA-015,"Boone County",Iowa,45.8,12,-1.9,47.7
IA-017,"Bremer County",Iowa,43,4,-2.6,45.6
IA-019,"Buchanan County",Iowa,43.5,4,-2.7,46.1
IA-021,"Buena Vista County",Iowa,44.5,23,-1.4,45.9
IA-023,"Butler County",Iowa,43.7,6,-2.3,46
IA-025,"Calhoun County",Iowa,45.2,14,-1.7,46.9
IA-027,"Carroll County",Iowa,45.6,19,-1.5,47.1
IA-029,"Cass County",Iowa,46.9,15,-1.8,48.7
IA-031,"Cedar County",Iowa,45.3,2,-3,48.3
IA-033,"Cerro Gordo County",Iowa,42.9,11,-2.1,45
IA-035,"Cherokee County",Iowa,44.8,25,-1.3,46
IA-037,"Chickasaw County",Iowa,42.1,4,-2.7,44.8
IA-039,"Clarke County",Iowa,47.7,15,-1.9,49.5
IA-041,"Clay County",Iowa,43.8,24,-1.3,45.1
IA-043,"Clayton County",Iowa,43.3,3,-2.6,46
IA-045,"Clinton County",Iowa,45.9,6,-2.4,48.4
IA-047,"Crawford County",Iowa,45.9,24,-1.3,47.2
IA-049,"Dallas County",Iowa,46.7,10,-2.1,48.8
IA-051,"Davis County",Iowa,47.9,4,-2.5,50.5
IA-053,"Decatur County",Iowa,48.3,14,-1.7,50
IA-055,"Delaware County",Iowa,43.6,4,-2.5,46
IA-057,"Des Moines County",Iowa,47.4,2,-3.1,50.5
IA-059,"Dickinson County",Iowa,43,20,-1.5,44.5
IA-061,"Dubuque County",Iowa,43.9,3,-2.8,46.7
IA-063,"Emmet County",Iowa,43,20,-1.5,44.5
IA-065,"Fayette County",Iowa,42.7,6,-2.4,45.2
IA-067,"Floyd County",Iowa,42.8,5,-2.5,45.3
IA-069,"Franklin County",Iowa,43.5,10,-2.1,45.5
IA-071,"Fremont County",Iowa,49.6,19,-1.3,50.9
IA-073,"Greene County",Iowa,45.8,13,-1.9,47.7
IA-075,"Grundy County",Iowa,44.3,7,-2.3,46.6
IA-077,"Guthrie County",Iowa,46.2,13,-1.9,48.2
IA-079,"Hamilton County",Iowa,44.3,7,-2.4,46.7
IA-081,"Hancock County",Iowa,42.9,11,-2.3,45.1
IA-083,"Hardin County",Iowa,44.1,6,-2.3,46.4
IA-085,"Harrison County",Iowa,48,40,-0.8,48.8
IA-087,"Henry County",Iowa,46.6,1,-3.7,50.3
IA-089,"Howard County",Iowa,41.6,10,-2.1,43.7
IA-091,"Humboldt County",Iowa,44.1,8,-2.3,46.4
IA-093,"Ida County",Iowa,45.3,22,-1.4,46.7
IA-095,"Iowa County",Iowa,45.6,4,-2.6,48.2
IA-097,"Jackson County",Iowa,45.1,6,-2.6,47.6
IA-099,"Jasper County",Iowa,46.4,10,-2.2,48.6
IA-101,"Jefferson County",Iowa,46.5,1,-3.5,50
IA-103,"Johnson County",Iowa,45.7,3,-2.8,48.5
IA-105,"Jones County",Iowa,44.8,6,-2.4,47.2
IA-107,"Keokuk County",Iowa,46.5,4,-2.6,49
IA-109,"Kossuth County",Iowa,43.4,16,-1.8,45.2
IA-111,"Lee County",Iowa,47.9,1,-3.5,51.4
IA-113,"Linn County",Iowa,44.9,5,-2.4,47.2
IA-115,"Louisa County",Iowa,46.8,2,-3.1,49.9
IA-117,"Lucas County",Iowa,47.4,4,-2.5,49.8
IA-119,"Lyon County",Iowa,43.9,25,-1.2,45.1
IA-121,"Madison County",Iowa,47.4,14,-1.8,49.2
IA-123,"Mahaska County",Iowa,47.1,8,-2.2,49.3
IA-125,"Marion County",Iowa,47.2,3,-2.7,49.8
IA-127,"Marshall County",Iowa,45.4,11,-2.1,47.5
IA-129,"Mills County",Iowa,49.1,20,-1.2,50.3
IA-131,"Mitchell County",Iowa,42.1,9,-2.3,44.3
IA-133,"Monona County",Iowa,47,29,-1,48
IA-135,"Monroe County",Iowa,47.4,3,-2.7,50.1
IA-137,"Montgomery County",Iowa,48.5,21,-1.2,49.7
IA-139,"Muscatine County",Iowa,45.9,1,-3.5,49.4
IA-141,"O'Brien County",Iowa,43.9,21,-1.5,45.4
IA-143,"Osceola County",Iowa,42.8,17,-1.8,44.6
IA-145,"Page County",Iowa,49.2,27,-1,50.3
IA-147,"Palo Alto County",Iowa,43.9,21,-1.4,45.3
IA-149,"Plymouth County",Iowa,45.7,38,-0.8,46.5
IA-151,"Pocahontas County",Iowa,44.5,14,-1.8,46.3
IA-153,"Polk County",Iowa,47,9,-2.2,49.2
IA-155,"Pottawattamie County",Iowa,48.2,21,-1.2,49.4
IA-157,"Poweshiek County",Iowa,45.7,7,-2.3,48
IA-159,"Ringgold County",Iowa,48,18,-1.6,49.5
IA-161,"Sac County",Iowa,45.1,23,-1.5,46.6
IA-163,"Scott County",Iowa,46.6,6,-2.3,48.9
IA-165,"Shelby County",Iowa,46.6,20,-1.4,48
IA-167,"Sioux County",Iowa,44.6,26,-1.3,45.9
IA-169,"Story County",Iowa,45.7,11,-2,47.7
IA-171,"Tama County",Iowa,44.7,5,-2.6,47.2
IA-173,"Taylor County",Iowa,48.1,18,-1.4,49.5
IA-175,"Union County",Iowa,47.5,20,-1.6,49
IA-177,"Van Buren County",Iowa,47.1,1,-3.7,50.8
IA-179,"Wapello County",Iowa,47.5,5,-2.5,50
IA-181,"Warren County",Iowa,47.7,10,-2.2,50
IA-183,"Washington County",Iowa,46.5,4,-2.7,49.2
IA-185,"Wayne County",Iowa,47.7,5,-2.3,50
IA-187,"Webster County",Iowa,44.7,11,-2.2,46.8
IA-189,"Winnebago County",Iowa,42.4,11,-2.2,44.6
IA-191,"Winneshiek County",Iowa,42.1,9,-2.1,44.3
IA-193,"Woodbury County",Iowa,46.5,33,-0.8,47.3
IA-195,"Worth County",Iowa,42.2,11,-2.2,44.4
IA-197,"Wright County",Iowa,43.4,6,-2.5,45.9
KS-001,"Allen County",Kansas,54.5,16,-1.5,56
KS-003,"Anderson County",Kansas,53.7,14,-1.6,55.3
KS-005,"Atchison County",Kansas,51.9,23,-1.1,53
KS-007,"Barber County",Kansas,56,40,-0.6,56.6
KS-009,"Barton County",Kansas,53.8,44,-0.5,54.3
KS-011,"Bourbon County",Kansas,54.9,22,-1.2,56.1
KS-013,"Brown County",Kansas,51.2,26,-1,52.2
KS-015,"Butler County",Kansas,54.7,31,-0.9,55.6
KS-017,"Chase County",Kansas,53.5,27,-1.1,54.6
KS-019,"Chautauqua County",Kansas,55.9,12,-1.5,57.4
KS-021,"Cherokee County",Kansas,55.7,8,-1.7,57.5
KS-023,"Cheyenne County",Kansas,51.5,85,0.7,50.7
KS-025,"Clark County",Kansas,55.8,34,-0.7,56.5
KS-027,"Clay County",Kansas,52.7,32,-0.9,53.6
KS-029,"Cloud County",Kansas,52.4,34,-0.8,53.2
KS-031,"Coffey County",Kansas,54.3,37,-0.7,55
KS-033,"Comanche County",Kansas,55.8,37,-0.7,56.4
KS-035,"Cowley County",Kansas,55.9,28,-1,56.8
KS-037,"Crawford County",Kansas,55.2,15,-1.5,56.7
KS-039,"Decatur County",Kansas,51.5,68,0.1,51.3
KS-041,"Dickinson County",Kansas,54,53,-0.3,54.3
KS-043,"Doniphan County",Kansas,51.4,18,-1.6,53
KS-045,"Douglas County",Kansas,53.7,35,-0.8,54.4
KS-047,"Edwards County",Kansas,54.2,38,-0.6,54.8
KS-049,"Elk County",Kansas,54.9,14,-1.5,56.4
KS-051,"Ellis County",Kansas,53.5,66,0,53.5
KS-053,"Ellsworth County",Kansas,54.2,57,-0.2,54.4
KS-055,"Finney County",Kansas,54,81,0.5,53.4
KS-057,"Ford County",Kansas,54.4,50,-0.4,54.7
KS-059,"Franklin County",Kansas,53.7,25,-1.1,54.8
KS-061,"Geary County",Kansas,53.4,46,-0.6,54
KS-063,"Gove County",Kansas,52.9,70,0.2,52.7
KS-065,"Graham County",Kansas,52.8,69,0.1,52.7
KS-067,"Grant County",Kansas,54.7,74,0.3,54.4
KS-069,"Gray County",Kansas,54.2,64,0.1,54.2
KS-071,"Greeley County",Kansas,52.3,81,0.5,51.8
KS-073,"Greenwood County",Kansas,54.4,29,-1.1,55.5
KS-075,"Hamilton County",Kansas,53.9,79,0.4,53.5
KS-077,"Harper County",Kansas,56.4,34,-0.7,57.1
KS-079,"Harvey County",Kansas,54.8,42,-0.6,55.4
KS-081,"Haskell County",Kansas,54.7,74,0.4,54.3
